Checked,InvoiceID,LogDate,LogDateOnly,LogTime,New_Quantity,Old_Quantity,P_ID,Product_Cost,Product_Details,Product_Price,Sold_Quantity,StockLogID,StockType,Total_Cost,Total_Price,Total_Profit,Username,isReturned
True,2034,2025-07-05 00:00:00,2025-07-05 00:00:00,1899-12-30 17:37:39,0,1,444,$126.00,Samsung Galaxy A16 SM-A165F 4gb | 128gb,$132.00,1,879,Sale,0,0,0,Unknown,False
True,2034,2025-07-05 00:00:00,2025-07-05 00:00:00,1899-12-30 17:37:39,18,20,953,$0.45,Clear Protection Samsung A16,$1.00,2,880,Sale,0,0,0,Unknown,False
True,2034,2025-07-05 00:00:00,2025-07-05 00:00:00,1899-12-30 17:37:39,12,13,1050,$0.80,Clear Case Samsung A16,$1.00,1,881,Sale,0,0,0,Unknown,False
True,2034,2025-07-05 00:00:00,2025-07-05 00:00:00,1899-12-30 17:37:39,5,6,452,$8.00,Samsung Original Charger 25W PD,$13.00,1,882,Sale,0,0,0,Unknown,False
True,2037,2025-07-05 00:00:00,2025-07-05 00:00:00,1899-12-30 18:44:50,26,27,918,$2.17,Terea Silver,$2.67,1,883,Sale,0,0,0,Unknown,False
True,2042,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 09:52:38,1,2,631,$5.00,Adata Micro SDXC 64GB UHS-I,$10.00,1,884,Sale,0,0,0,roy,False
True,2043,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 09:58:29,4,5,452,$8.00,Samsung Original Charger 25W PD,$13.00,1,885,Sale,0,0,0,roy,False
True,2047,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 12:16:05,7,8,951,$0.45,Clear Protection Samsung A06,$2.22,1,886,Sale,0,0,0,roy,False
True,2049,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 13:35:21,35,36,595,$0.80,Clippers Lighter,$1.10,1,887,Sale,0,0,0,roy,False
True,2053,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 15:45:13,0,1,159,$20.00,Rotate Multifunction Racing Stunt,$30.00,1,888,Sale,0,0,0,roy,False
True,2053,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 15:45:13,11,12,1025,$1.50,Privacy Protection iPhone 15 Pro Max,$7.00,1,889,Sale,0,0,0,roy,False
True,2053,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 15:45:13,8,9,839,$1.50,Case iPhone 15 Pro Max,$5.00,1,890,Sale,0,0,0,roy,False
True,2053,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 15:45:13,11,12,390,$3.00,Panasonic Alkaline Power AA | 4,$4.00,1,891,Sale,0,0,0,roy,False
True,2054,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 15:59:36,11,13,398,$1.50,Panasonic CR2016,$3.00,2,892,Sale,0,0,0,roy,False
True,2055,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 15:59:50,35,36,921,$2.17,Terea Oasis Pearl,$2.67,1,893,Sale,0,0,0,roy,False
True,2060,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 21:07:09,25,26,499,$0.70,Stick for Covers,$2.00,1,894,Sale,0,0,0,Unknown,False
True,2060,2025-07-07 00:00:00,2025-07-07 00:00:00,1899-12-30 21:07:09,4,5,1068,$0.80,Clear Case iPhone 13 Pro Max,$5.00,1,895,Sale,0,0,0,Unknown,False
True,2063,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 13:00:56,7,8,455,$15.00,Samsung Original Charger 45W PD Adapter C to C,$25.00,1,896,Sale,0,0,0,jessy,False
True,2064,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 13:05:56,0,1,934,$1.44,Fiit Regular Deep,$1.63,1,897,Sale,0,0,0,jessy,False
True,2065,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 13:17:50,11,12,107,$1.25,Airpods Silicone Case,$5.00,1,898,Sale,0,0,0,jessy,False
True,2069,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 15:21:13,0,1,194,$5.00,Earphone Vidvie Metal Stripes HS-606,$10.00,1,899,Sale,0,0,0,jessy,False
True,2071,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 17:30:45,2,3,524,$2.00,Watch Band Box - Spigen - 44 | 45 | 49 mm,$5.00,1,900,Sale,0,0,0,jessy,False
True,2072,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 17:32:39,21,22,917,$2.17,Terea Turquoise,$2.67,1,901,Sale,0,0,0,jessy,False
True,2072,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 17:32:39,2,3,672,$1.50,Case Samsung A05,$5.00,1,902,Sale,0,0,0,jessy,False
True,2072,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 17:32:39,0,1,570,$14.00,Hoco Sleep TWS Headset EW200,$25.00,1,903,Sale,0,0,0,jessy,False
True,2074,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 17:35:25,1,2,1096,$7.87,Alfa Line,$15.00,1,904,Sale,0,0,0,jessy,False
True,2075,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 18:00:47,2,3,825,$3.00,Case iPhone 12 Pro,$7.00,1,905,Sale,0,0,0,roy,False
True,2078,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 18:43:23,3,4,400,$1.50,Panasonic CR2032,$3.00,1,906,Sale,0,0,0,jessy,False
True,2079,2025-07-08 00:00:00,2025-07-08 00:00:00,1899-12-30 20:47:34,9,10,1004,$1.50,Privacy Protection Samsung A12,$7.00,1,907,Sale,0,0,0,jessy,False
True,2084,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 11:46:30,11,15,923,$2.17,Terea Amber,$2.67,4,908,Sale,0,0,0,roy,False
True,2086,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 12:57:44,1,2,731,$3.00,Case iPhone 11 Pro Max,$8.00,1,909,Sale,0,0,0,jessy,False
True,2088,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 13:44:41,1,2,605,$34.00,Xiaomi Smart Mini TV Stick FHD Android TV,$45.00,1,910,Sale,0,0,0,jessy,False
True,2094,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 18:07:03,7,8,1172,$1.75,Flavored Beads Strawberry,$2.22,1,911,Sale,0,0,0,roy,False
True,2094,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 18:07:03,9,10,1173,$1.75,Flavored Beads Water Melon,$2.22,1,912,Sale,0,0,0,roy,False
True,2095,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 19:54:21,1,2,442,$85.00,Samsung Galaxy A06 SM-A065F 4gb | 64gb,$98.00,1,913,Sale,0,0,0,roy,False
True,2095,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 19:54:21,26,27,951,$1.00,Clear Protection Samsung A06,$1.00,1,914,Sale,0,0,0,roy,False
True,2095,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 19:54:21,15,16,670,$1.03,Clear Case Samsung A06,$1.00,1,915,Sale,0,0,0,roy,False
True,2096,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 20:20:21,7,8,1204,$3.50,Charger Tranyo 20 W T-EU7L iPhone,$12.00,1,916,Sale,0,0,0,roy,False
True,2097,2025-07-09 00:00:00,2025-07-09 00:00:00,1899-12-30 20:36:47,0,1,581,$42.00,Kieslect Ks Pura,$55.00,1,917,Sale,0,0,0,roy,False
True,2100,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 10:10:28,2,3,397,$2.00,Panasonic CR1632,$3.50,1,918,Sale,0,0,0,jessy,False
True,2101,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 11:47:27,0,1,256,$30.00,IQOS ILUMA ONE AZURE BLUE,$30.00,1,919,Sale,0,0,0,jessy,False
True,2105,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 14:29:57,5,6,780,$3.00,Case iPhone 14  Max,$10.00,1,920,Sale,0,0,0,jessy,False
True,2106,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 14:53:30,0,1,1096,$7.87,Alfa Line,$15.00,1,921,Sale,0,0,0,jessy,False
True,2112,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 20:39:11,27,33,921,$2.17,Terea Oasis Pearl,$2.20,6,922,Sale,0,0,0,roy,False
True,2112,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 20:39:11,7,10,923,$2.17,Terea Amber,$2.20,3,923,Sale,0,0,0,roy,False
True,2112,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 20:39:11,18,21,922,$2.17,Terea Purple,$2.20,3,924,Sale,0,0,0,roy,False
True,2113,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 21:20:14,40,41,917,$2.17,Terea Turquoise,$2.67,1,925,Sale,0,0,0,roy,False
True,2113,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 21:20:14,26,27,921,$2.17,Terea Oasis Pearl,$2.67,1,926,Sale,0,0,0,roy,False
True,2115,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 21:27:30,9,10,1203,$3.50,Charger Tranyo 20 W T-EU7C USB-C,$12.00,1,927,Sale,0,0,0,roy,False
True,2115,2025-07-10 00:00:00,2025-07-10 00:00:00,1899-12-30 21:27:30,0,1,469,$3.50,Senior Supreme Link USBC to USBC 200CM M:C.C-S8,$7.00,1,928,Sale,0,0,0,roy,False
True,2118,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 09:09:44,29,31,918,$2.17,Terea Silver,$2.67,2,929,Sale,0,0,0,jessy,False
True,2119,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 09:44:54,0,1,244,$19.00,Hoco. Beauty Care Hair Clipper HP22,$28.00,1,930,Sale,0,0,0,jessy,False
True,2120,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 11:31:13,8,9,1203,$3.50,Charger Tranyo 20 W T-EU7C USB-C,$10.00,1,931,Sale,0,0,0,jessy,False
True,2120,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 11:31:13,17,18,1026,$1.50,Privacy Protection iPhone 14,$7.00,1,932,Sale,0,0,0,jessy,False
True,2120,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 11:31:13,0,2,1239,$342.00,Apple Watch S10 46mm,$365.00,2,933,Sale,0,0,0,jessy,False
True,2123,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 12:43:19,0,9,1179,$1.64,Delia Classic Silver,$1.89,9,934,Sale,0,0,0,jessy,False
True,2123,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 12:43:19,8,9,1180,$1.64,Delia Classic Gold,$1.89,1,935,Sale,0,0,0,jessy,False
True,2124,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 12:53:58,17,18,1194,$0.45,Pop Socket,$2.00,1,936,Sale,0,0,0,jessy,False
True,2127,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 13:24:17,7,8,968,$1.00,Clear Protection iPhone 13 / 13 Pro,$5.00,1,937,Sale,0,0,0,jessy,False
True,2128,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 14:39:09,0,1,237,$20.00,Hoco laptop stand PH52 Plus Aluminium Allow,$40.00,1,938,Sale,0,0,0,jessy,False
True,2129,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 15:06:47,3,4,612,$8.00,Case Samsung Tab A8,$15.00,1,939,Sale,0,0,0,Unknown,False
True,2130,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 15:16:31,27,29,918,$2.17,Terea Silver,$2.67,2,940,Sale,0,0,0,Unknown,False
True,2134,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 20:46:15,7,8,1203,$3.50,Charger Tranyo 20 W T-EU7C USB-C,$12.00,1,941,Sale,0,0,0,roy,False
True,2134,2025-07-11 00:00:00,2025-07-11 00:00:00,1899-12-30 20:46:15,3,4,137,$3.75,Borofone BX51 USBC to USBC,$12.00,1,942,Sale,0,0,0,roy,False
True,2138,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 10:22:28,3,4,1160,$16.00,Fan 16 inch ABH-210,$25.00,1,943,Sale,0,0,0,jessy,False
True,2140,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 11:49:09,7,8,111,$2.50,Apple Copy USB-C 25W Power Adapter,$10.00,1,944,Sale,0,0,0,jessy,False
True,2141,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 11:53:29,9,10,1213,$1.75,Hoco Cable 1 Meter USB-A to Mirco X102,$10.00,1,945,Sale,0,0,0,roy,False
True,2143,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 13:09:59,10,11,920,$2.17,Terea Sun Pearl,$2.67,1,946,Sale,0,0,0,jessy,False
True,2146,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 15:49:37,6,7,968,$1.00,Clear Protection iPhone 13 / 13 Pro,$5.00,1,947,Sale,0,0,0,roy,False
True,2149,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 16:51:12,8,9,1189,$1.25,Case Samsung A06,$10.00,1,948,Sale,0,0,0,roy,False
True,2150,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 19:05:56,6,7,923,$2.17,Terea Amber,$2.67,1,949,Sale,0,0,0,roy,False
True,2150,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 19:05:56,6,7,1212,$1.75,Hoco Cable 1 Meter USB-A to iPhone Lightning X102,$10.00,1,950,Sale,0,0,0,roy,False
True,2153,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 19:55:42,2,3,80,$2.00,Camera Lens iPhone 16 | 16 Plus,$5.00,1,951,Sale,0,0,0,roy,False
True,2153,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 19:55:42,14,15,1165,$1.50,Privacy Protection iPhone 16 Pro,$7.00,1,952,Sale,0,0,0,roy,False
True,2154,2025-07-12 00:00:00,2025-07-12 00:00:00,1899-12-30 19:57:10,4,5,873,$5.00,Clear Case MagSafe Original iPhone 16,$15.00,1,953,Sale,0,0,0,roy,False
True,2160,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 10:58:18,10,11,390,$3.00,Panasonic Alkaline Power AA | 4,$5.00,1,954,Sale,0,0,0,roy,False
True,2161,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 11:02:46,2,3,400,$1.50,Panasonic CR2032,$3.00,1,955,Sale,0,0,0,roy,False
True,2162,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 11:41:56,1,2,1096,$7.87,Alfa Line,$15.00,1,956,Sale,0,0,0,jessy,False
True,2163,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 11:44:09,0,1,1096,$7.87,Alfa Line,$15.00,1,957,Sale,0,0,0,jessy,False
True,2165,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 13:10:56,0,1,251,$24.00,Huawei Scale 3 Bluetooth Edition,$40.00,1,958,Sale,0,0,0,jessy,False
True,2166,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 13:47:59,0,1,1191,$5.00,Car Holder XO-C110,$15.00,1,959,Sale,0,0,0,Unknown,False
True,2169,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 14:42:44,2,3,841,$1.50,Case iPhone 15,$5.00,1,960,Sale,0,0,0,Unknown,False
True,2169,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 14:42:44,13,14,992,$1.50,Clear Protection iPhone 15,$5.00,1,961,Sale,0,0,0,Unknown,False
True,2171,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 17:08:44,0,1,67,$15.00,"6.5"" Speaker AL-6812 - AL-6813",$25.00,1,962,Sale,0,0,0,Unknown,False
True,2172,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 17:33:02,39,40,917,$2.17,Terea Turquoise,$2.67,1,963,Sale,0,0,0,roy,False
True,2172,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 17:33:02,17,18,922,$2.17,Terea Purple,$2.67,1,964,Sale,0,0,0,roy,False
True,2172,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 17:33:02,0,1,442,$85.00,Samsung Galaxy A06 SM-A065F 4gb | 64gb,$98.00,1,965,Sale,0,0,0,roy,False
True,2172,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 17:33:02,25,26,951,$1.00,Clear Protection Samsung A06,$1.00,1,966,Sale,0,0,0,roy,False
True,2172,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 17:33:02,14,15,670,$1.03,Clear Case Samsung A06,$1.00,1,967,Sale,0,0,0,roy,False
True,2175,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 18:49:26,0,1,453,$12.00,Samsung Original Charger 25W PD Adapter C to C,$20.00,1,968,Sale,0,0,0,roy,False
True,2177,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 18:56:44,8,9,1213,$1.75,Hoco Cable 1 Meter USB-A to Mirco X102,$10.00,1,969,Sale,0,0,0,roy,False
True,2178,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 19:26:54,5,6,763,$3.00,Case iPhone 13 Pro,$10.00,1,970,Sale,0,0,0,roy,False
True,2178,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 19:26:54,5,6,840,$1.50,Case iPhone 15 Pro,$5.00,1,971,Sale,0,0,0,roy,False
True,2179,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 20:21:42,2,3,137,$3.75,Borofone BX51 USBC to USBC,$10.00,1,972,Sale,0,0,0,roy,False
True,2180,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 21:29:55,9,10,390,$3.00,Panasonic Alkaline Power AA | 4,$3.00,1,973,Sale,0,0,0,roy,False
True,2181,2025-07-14 00:00:00,2025-07-14 00:00:00,1899-12-30 21:47:33,6,7,1204,$3.50,Charger Tranyo 20 W T-EU7L iPhone,$12.00,1,974,Sale,0,0,0,roy,False
True,2183,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 10:14:25,1,2,443,$102.00,Samsung Galaxy A06 SM-A065F 6gb | 128gb,$108.00,1,975,Sale,0,0,0,roy,False
True,2183,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 10:14:25,13,14,670,$1.03,Clear Case Samsung A06,$1.00,1,976,Sale,0,0,0,roy,False
True,2183,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 10:14:25,24,25,951,$1.00,Clear Protection Samsung A06,$1.00,1,977,Sale,0,0,0,roy,False
True,2184,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 11:22:10,9,10,118,$17.50,Apple Original USB-C 20W Power Adapter,$25.00,1,978,Sale,0,0,0,jessy,False
True,2189,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 14:25:29,24,25,499,$0.70,Stick for Covers,$2.00,1,979,Sale,0,0,0,roy,False
True,2190,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 14:40:32,37,39,917,$2.17,Terea Turquoise,$2.67,2,980,Sale,0,0,0,roy,False
True,2190,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 14:40:32,23,24,499,$0.70,Stick for Covers,$2.00,1,981,Sale,0,0,0,roy,False
True,2190,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 14:40:32,4,5,1247,$3.50,Case iPhone 13 / iPhone 14,$10.00,1,982,Sale,0,0,0,roy,False
True,2190,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 14:40:32,25,26,1015,$1.50,Privacy Protection iPhone 12 / 12 Pro,$7.00,1,983,Sale,0,0,0,roy,False
True,2190,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 14:40:33,41,42,1023,$1.50,Privacy Protection iPhone 13 / 13 Pro,$7.00,1,984,Sale,0,0,0,roy,False
True,2191,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 15:15:52,22,23,499,$0.70,Stick for Covers,$3.00,1,985,Sale,0,0,0,Unknown,False
True,2192,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 15:55:45,7,8,694,$1.50,Case iPhone 14,$5.00,1,986,Sale,0,0,0,Unknown,False
True,2192,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 15:55:45,24,25,994,$1.50,Clear Protection iPhone 14,$5.00,1,987,Sale,0,0,0,Unknown,False
True,2193,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 17:08:45,29,30,999,$1.50,Clear Protection iPhone X / XS / 11 Pro,$5.00,1,988,Sale,0,0,0,roy,False
True,2193,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 17:08:45,34,37,917,$2.17,Terea Turquoise,$2.67,3,989,Sale,0,0,0,roy,False
True,2194,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 17:35:56,0,2,400,$1.50,Panasonic CR2032,$3.00,2,990,Sale,0,0,0,roy,False
True,2195,2025-07-15 00:00:00,2025-07-15 00:00:00,1899-12-30 17:37:03,0,1,235,$6.00,Hoco HX50 Widely Compatible IPX8,$12.00,1,991,Sale,0,0,0,roy,False
True,2207,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 10:00:58,33,34,917,$2.17,Terea Turquoise,$2.67,1,993,Sale,0,0,0,roy,False
True,2208,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 10:44:05,13,14,1137,$0.45,Clear Protection iPhone 15 Pro Max,$5.00,1,994,Sale,0,0,0,roy,False
True,2211,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 12:44:14,32,33,917,$2.17,Terea Turquoise,$2.67,1,995,Sale,0,0,0,roy,False
True,2223,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 15:51:43,6,7,111,$2.50,Apple Copy USB-C 25W Power Adapter,$10.00,1,996,Sale,0,0,0,Unknown,False
True,2224,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 16:25:43,3,4,452,$8.00,Samsung Original Charger 25W PD,$13.00,1,997,Sale,0,0,0,Unknown,False
True,2224,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 16:25:43,6,7,1211,$1.75,Hoco Cable 1 Meter USB-A to USB-C X102,$8.00,1,998,Sale,0,0,0,Unknown,False
True,2225,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 16:26:10,0,1,738,$15.00,Power Bank 10000 mah BJ56,$20.00,1,999,Sale,0,0,0,Unknown,False
True,2226,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 16:35:49,0,1,855,$15.00,Power Bank MagSafe 10000mAh GL-PB60,$25.00,1,1000,Sale,0,0,0,Unknown,False
True,2226,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 16:35:50,4,5,1187,$4.00,Case Samsung S25 Ultra,$10.00,1,1001,Sale,0,0,0,Unknown,False
True,2227,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 17:21:20,26,27,918,$2.17,Terea Silver,$2.67,1,1002,Sale,0,0,0,Unknown,False
True,2227,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 17:21:20,16,17,922,$2.17,Terea Purple,$2.67,1,1003,Sale,0,0,0,Unknown,False
True,2230,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 21:35:02,1,2,253,$50.00,IQOS ILUMA AZURE BLUE,$50.00,1,1004,Sale,0,0,0,Unknown,False
True,2230,2025-07-16 00:00:00,2025-07-16 00:00:00,1899-12-30 21:35:02,31,32,917,$2.17,Terea Turquoise,$2.67,1,1005,Sale,0,0,0,Unknown,False
True,2231,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 09:42:06,25,26,918,$2.17,Terea Silver,$2.67,1,1006,Sale,0,0,0,jessy,False
True,2232,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 09:52:03,1,2,928,$0.94,Blends Warm Classics,$1.23,1,1007,Sale,0,0,0,jessy,False
True,2232,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 09:52:03,9,10,929,$0.94,Blends Round Clasics,$1.23,1,1008,Sale,0,0,0,jessy,False
True,2232,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 09:52:03,0,1,932,$1.44,Fiit Regular Sky,$1.63,1,1009,Sale,0,0,0,jessy,False
True,2233,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 10:24:26,6,7,694,$1.50,Case iPhone 14,$5.00,1,1010,Sale,0,0,0,jessy,False
True,2237,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 14:03:17,5,6,968,$1.00,Clear Protection iPhone 13 / 13 Pro,$5.00,1,1011,Sale,0,0,0,Unknown,False
True,2242,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 14:53:46,25,26,921,$2.17,Terea Oasis Pearl,$2.67,1,1012,Sale,0,0,0,roy,False
True,2246,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 16:10:53,10,11,398,$1.50,Panasonic CR2016,$3.00,1,1013,Sale,0,0,0,roy,False
True,2249,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 17:02:55,4,5,1216,$4.50,Yesido Cable 2 Meter USB-C to iPhone Lightning CA184,$12.00,1,1014,Sale,0,0,0,roy,False
True,2251,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 17:33:21,3,4,402,$6.00,Eneloop Pro AA Rechargeable,$7.50,1,1015,Sale,0,0,0,roy,False
True,2252,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 17:34:31,12,13,1137,$0.45,Clear Protection iPhone 15 Pro Max,$5.00,1,1016,Sale,0,0,0,roy,False
True,2253,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 18:07:04,1,2,424,$16.18,Rallong 3 Meter - Legrand - 6 Sockets,$35.00,1,1017,Sale,0,0,0,roy,False
True,2254,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 20:11:39,0,1,1220,$42.00,JBL Headphones Tune 720 BT,$55.00,1,1018,Sale,0,0,0,Unknown,False
True,2254,2025-07-17 00:00:00,2025-07-17 00:00:00,1899-12-30 20:11:39,21,22,499,$0.70,Stick for Covers,$2.00,1,1019,Sale,0,0,0,Unknown,False
True,2255,2025-07-18 00:00:00,2025-07-18 00:00:00,1899-12-30 12:29:48,3,4,1034,$1.50,Privacy Protection iPhone 15 Pro,$5.00,1,1020,Sale,0,0,0,JESSY,False
True,2255,2025-07-18 00:00:00,2025-07-18 00:00:00,1899-12-30 12:29:48,34,35,595,$0.80,Clippers Lighter,$1.10,1,1021,Sale,0,0,0,JESSY,False
True,2255,2025-07-18 00:00:00,2025-07-18 00:00:00,1899-12-30 12:29:48,5,6,1212,$1.75,Hoco Cable 1 Meter USB-A to iPhone Lightning X102,$10.00,1,1022,Sale,0,0,0,JESSY,False
True,2256,2025-07-18 00:00:00,2025-07-18 00:00:00,1899-12-30 12:30:21,2,3,1160,$16.00,Fan 16 inch ABH-210,$27.00,1,1023,Sale,0,0,0,JESSY,False
True,2262,2025-07-18 00:00:00,2025-07-18 00:00:00,1899-12-30 13:55:24,0,3,1096,$7.87,Alfa Line,$15.00,3,1024,Sale,0,0,0,JESSY,False
